user_id,item_id,rating
2522,1434,1.08
2524,71,4.4399999999999995
2524,1434,4.0
2524,1308,2.76
2524,939,2.2
2524,907,1.2400000000000002
2524,1073,1.12
2526,1141,4.64
2526,1332,3.6399999999999997
2526,1433,1.6400000000000001
2526,1073,1.08
2527,939,2.96
2527,1073,1.7200000000000002
2528,1073,3.92
2528,1433,3.0
2529,1332,4.84
2529,1453,4.52
2529,939,3.6799999999999997
2529,1073,2.8
2530,1433,3.24
2532,1036,3.92
2532,349,3.8
2532,939,3.2
2532,1308,3.08
2532,1433,2.36
2532,1073,1.4
2535,939,3.88
2535,1073,2.2
2538,1534,4.36
2538,953,4.16
2538,1141,3.84
2538,939,3.7199999999999998
2538,1073,1.6800000000000002
2541,1073,4.48
2542,1073,3.04
2543,1332,3.7199999999999998
2543,1141,3.48
2543,1073,2.8
2548,1308,3.2800000000000002
2548,1253,1.96
2548,1073,1.7999999999999998
2549,1073,4.16
2550,1073,4.08
2552,192,4.88
2552,84,4.72
2552,1067,3.6799999999999997
2552,1433,2.16
2552,939,2.12
2552,1073,1.6800000000000002
2554,1073,3.0
2557,1073,1.7599999999999998
2562,1256,3.6
2562,1433,1.4
2562,1141,1.3599999999999999
2562,1073,1.1600000000000001
2566,1433,4.16
2566,939,1.7999999999999998
2566,1073,1.7599999999999998
2569,1073,3.0
2571,1269,4.56
2571,1433,2.92
2573,939,4.0
2573,1073,1.6
2578,1141,4.52
2578,939,2.4
2578,1073,1.4
2579,210,4.72
2579,1308,4.64
2579,907,4.16
2579,1073,2.88
2581,1433,3.84
2581,1073,1.96
2585,1073,3.04
2587,1073,1.4
2588,1073,1.56
2591,1453,4.88
2591,939,3.08
2591,1073,2.28
2592,1433,3.44
2592,1073,1.08
2594,939,4.88
2594,1073,3.2800000000000002
2595,320,4.36
2595,1453,3.76
2595,907,3.6799999999999997
2595,1073,1.7999999999999998
2596,1067,4.8
2596,939,4.04
2596,1308,3.12
2596,917,2.96
2596,1073,2.76
2600,269,4.76
2600,1453,3.84
2600,71,3.56
2600,1073,3.2800000000000002
2603,1073,3.56
2604,1433,3.2800000000000002
2604,939,3.2
2604,1073,1.92
2605,1548,4.72
2605,1036,4.64
2605,1434,4.48
2605,349,4.36
2605,1141,3.52
2605,1453,3.24
2605,1433,2.72
2605,1073,1.7999999999999998
2605,939,1.56
2606,224,2.24
2606,1073,1.56
2607,582,4.88
2607,1433,3.24
2607,1073,2.64
2613,1332,3.7199999999999998
2613,1433,3.2800000000000002
2613,939,1.2799999999999998
2613,1073,1.04
2614,1141,4.72
2614,1073,3.6399999999999997
2618,1073,4.04
2624,939,2.68
2624,1141,2.12
2624,1433,1.7599999999999998
2624,1073,1.56
2626,939,2.52
2626,1073,1.7200000000000002
2627,1433,4.04
2627,1073,3.52
2629,1269,4.36
2629,1141,4.2
2629,1433,2.84
2629,1073,1.7999999999999998
2630,1073,4.88
2630,1141,4.48
2633,1073,2.6
2634,1073,1.48
2637,939,4.72
2637,1073,4.4
2640,939,3.4
2640,1433,2.24
2640,1073,1.4
2642,1433,3.8
2642,1308,1.4
2642,1073,1.3199999999999998
2642,939,1.2799999999999998
2645,158,4.68
2645,1036,3.04
2645,1637,2.76
2645,1301,2.6
2645,939,2.2
2645,1067,1.7599999999999998
2645,1453,1.1600000000000001
2645,1073,1.12
2646,1073,4.04
2651,1434,4.56
2651,1067,2.16
2651,1453,2.0
2651,917,1.96
2651,939,1.88
2651,907,1.7999999999999998
2651,1637,1.6800000000000002
2651,1332,1.48
2651,1073,1.04
2656,907,4.92
2656,1332,4.52
2656,1141,4.28
2656,1152,4.2
2656,269,4.08
2656,1434,2.32
2656,939,1.7999999999999998
2656,1433,1.7200000000000002
2656,1073,1.52
2659,1073,1.8399999999999999
2665,1548,4.64
2665,1073,4.52
2665,939,1.3199999999999998
2668,1073,4.68
2669,1073,2.28
2671,1073,4.88
2673,1073,1.48
2675,71,4.04
2675,1253,3.0
2675,1434,2.68
2675,939,1.3599999999999999
2675,1073,1.08
2677,1073,4.4
2677,1141,2.16
2680,1433,3.96
2680,1073,1.2799999999999998
2681,1073,2.88
2682,41,4.16
2682,1312,3.48
2682,907,2.12
2682,1433,1.6400000000000001
2682,1073,1.1600000000000001
2684,907,4.2
2684,1073,4.08
2685,1073,1.2799999999999998
2686,1073,3.12
2689,1073,4.12
2690,1073,1.52
2691,1073,3.3200000000000003
2692,1433,4.52
2692,1073,1.7200000000000002
2698,1141,4.92
2698,907,3.76
2698,1548,3.48
2698,1067,2.92
2698,1073,1.3199999999999998
2700,71,3.6799999999999997
2700,907,3.56
2700,1433,2.68
2700,1383,2.44
2700,939,1.7200000000000002
2700,1073,1.3199999999999998
2701,1073,1.96
2704,1548,4.08
2704,939,3.7199999999999998
2704,1073,1.2799999999999998
2706,1073,3.44
2707,63,4.84
2707,1453,4.8
2707,1067,3.16
2707,1433,2.64
2707,1332,1.7200000000000002
2707,939,1.08
2707,1073,1.04
2713,1073,4.68
2714,1073,1.7200000000000002
2716,1073,2.08
2717,1433,1.88
2717,1141,1.56
2717,1073,1.08
2718,1073,2.76
2720,158,3.56
2720,1433,2.44
2720,1073,1.08
2722,939,4.6
2722,1073,2.76
2726,71,4.6
2726,939,4.32
2726,1073,3.2800000000000002
2727,1073,4.08
2728,1073,1.96
2729,1434,4.64
2729,1301,4.4399999999999995
2729,1073,1.12
2732,939,4.2
2732,1073,2.56
2734,1073,1.56
2735,1312,3.52
2735,1073,1.2799999999999998
2736,1141,4.4399999999999995
2736,1332,3.12
2736,1073,2.36
2739,1073,1.48
2742,1332,3.92
2742,1422,3.56
2742,1577,3.44
2742,1581,3.0
2742,269,2.96
2742,1637,2.8
2742,1141,2.44
2742,71,2.24
2742,939,1.96
2742,1312,1.48
2742,1073,1.04
2745,1073,1.2799999999999998
2752,1404,4.96
2752,939,2.36
2752,1453,2.2
2752,1067,1.8399999999999999
2752,1073,1.2799999999999998
2753,1433,3.0
2753,1073,2.16
2756,907,4.4
2758,41,4.64
2758,1332,4.36
2758,939,3.48
2758,1308,2.08
2758,1548,1.6
2758,1073,1.56
2759,939,2.28
2759,1073,1.3199999999999998
2761,1577,4.6
2761,1141,4.32
2761,1206,4.16
2761,71,3.3600000000000003
2761,939,2.96
2761,1073,2.12
2762,71,4.68
2762,1073,4.2
2771,1141,3.44
2771,1073,3.08
2773,1433,4.56
2774,1434,3.52
2774,1073,2.36
2775,1073,2.32
2777,192,4.68
2777,907,3.2800000000000002
2777,1433,2.48
2777,1073,1.96
2778,1073,4.6
2778,939,3.4
2783,1073,3.44
2784,907,4.12
2784,1073,1.1600000000000001
2785,939,4.48
2785,210,3.24
2785,1141,2.44
2785,1332,1.88
2785,1073,1.4
2788,1073,3.92
2792,939,4.32
2792,907,1.92
2792,1073,1.56
2792,1332,1.52
2795,1073,1.8399999999999999
2796,1073,4.96
2797,1073,3.52
2802,1253,4.96
2802,1073,2.56
2803,1433,3.24
2803,1073,2.16
2805,917,4.32
2805,1548,4.16
2805,1141,4.0
2805,939,3.84
2805,1438,3.56
2805,1346,3.08
2805,1489,2.72
2805,1332,2.64
2805,71,2.24
2805,1433,2.0
2805,1073,1.7999999999999998
2808,1577,4.16
2808,1548,3.76
2808,939,1.7999999999999998
2808,1434,1.48
2808,1073,1.4
2811,1624,4.84
2811,1312,4.68
2811,1434,3.7199999999999998
2811,917,3.56
2811,812,3.24
2811,1141,2.88
2811,1383,2.6
2811,1067,2.52
2811,1433,2.28
2811,1073,2.16
2813,939,2.16
2815,1433,3.6799999999999997
2815,1301,3.04
2815,1073,2.32
2816,939,4.96
2816,1073,2.4
2817,1433,2.16
2821,1073,3.2800000000000002
2822,1190,4.04
2822,1312,2.6
2822,1073,2.56
2823,1301,3.6799999999999997
2823,1073,1.7999999999999998
2823,1548,1.6
2823,84,1.52
2825,1433,2.36
2826,1453,4.16
2826,41,2.32
2826,1073,2.2
2832,939,3.6799999999999997
2832,1073,1.12
2833,71,3.04
2833,1073,2.24
2833,939,1.6
2834,1332,3.04
2834,1141,2.2
2834,237,2.04
2834,1073,1.2400000000000002
2836,1073,4.4399999999999995
2837,1073,1.3199999999999998
2839,1328,4.84
2839,1301,4.56
2839,1390,4.36
2839,1141,4.28
2839,1404,4.2
2839,1312,4.12
2839,1433,3.12
2839,192,1.3599999999999999
2839,1073,1.3199999999999998
2843,953,4.84
2843,1637,4.4399999999999995
2843,941,4.36
2843,939,4.08
2843,1073,2.24
2845,1301,4.92
2845,1332,4.68
2845,1141,3.2800000000000002
2845,71,2.68
2845,939,2.48
2845,1073,1.6800000000000002
2846,1073,4.24
2847,1073,1.7999999999999998
2859,1073,3.52
2862,1433,1.52
2863,1301,4.76
2863,939,3.96
2863,1073,3.7199999999999998
2867,1073,3.84
2868,1141,4.96
2868,1332,3.16
2868,1073,1.52
2869,1253,4.4
2869,1301,4.16
2869,1383,4.08
2869,1332,3.2800000000000002
2869,1548,1.4
2869,1141,1.2799999999999998
2869,939,1.2400000000000002
2869,1073,1.2000000000000002
2871,1073,3.96
2878,1073,4.32
2879,1073,2.16
2880,1073,4.76
2880,1433,2.68
2880,1308,2.36
2880,1332,1.8399999999999999
2881,1073,3.24
2883,939,4.76
2883,1404,2.76
2883,1073,2.08
2884,1433,2.56
2884,237,2.16
2884,1141,1.88
2884,1332,1.56
2884,1073,1.52
2886,1073,1.92
2887,939,4.96
2887,1433,4.88
2888,1073,2.28
2891,1073,1.44
2893,1548,3.2
2893,1073,1.7999999999999998
2894,1073,2.2
2896,907,4.04
2896,1141,3.84
2896,1301,3.44
2896,1433,2.84
2896,1073,2.48
2897,1422,4.64
2897,1073,2.84
2899,1301,4.64
2899,1073,3.96
2903,939,2.8
2903,1073,2.56
2904,71,4.6
2904,939,4.36
2904,1453,3.76
2904,1433,2.92
2904,1332,2.0
2904,1141,1.3199999999999998
2904,1073,1.08
2905,939,2.08
2910,1073,3.6399999999999997
2911,939,4.0
2911,1073,3.6399999999999997
2912,907,4.32
2912,1332,3.2800000000000002
2912,1141,2.76
2912,1253,2.2
2912,939,2.04
2912,1433,2.0
2912,1073,1.4
2917,1073,1.2799999999999998
2918,1067,4.96
2918,1332,2.72
2918,939,2.52
2918,1073,1.04
2920,939,4.6
2920,907,3.88
2920,1433,3.48
2920,1073,3.2800000000000002
2926,1073,1.48
2929,41,4.68
2929,932,3.96
2929,1433,3.04
2929,1548,2.44
2929,1073,2.04
2932,1433,4.12
2932,1073,2.96
2933,1453,2.96
2933,939,2.92
2933,1073,2.16
2934,1073,2.16
2938,939,3.52
2938,1073,2.12
2939,1433,4.24
2939,1073,4.0
2944,1141,4.88
2944,1301,2.68
2944,1453,2.48
2944,907,2.32
2944,1405,1.7200000000000002
2944,1433,1.4
2944,1073,1.3599999999999999
2946,1073,2.0
2947,1073,1.6
2949,1308,4.92
2949,939,4.68
2949,1433,3.44
2949,1073,1.08
2951,1073,2.6
2952,1073,3.48
2953,1073,3.56
2954,1141,4.72
2954,1073,2.0
2955,1073,4.68
2955,1637,3.6399999999999997
2955,1141,2.28
2956,1073,4.76
2959,1073,2.76
2960,1073,4.92
2961,1073,2.2
2962,41,4.72
2962,907,4.52
2962,210,4.08
2962,1405,3.44
2962,1433,1.56
2962,939,1.4
2962,1073,1.3199999999999998
2964,1073,2.28
2965,1433,1.7599999999999998
2965,1073,1.48
2966,1073,1.1600000000000001
2968,1141,1.7999999999999998
2968,1073,1.52
2969,1637,4.56
2969,71,3.84
2969,1141,3.56
2969,907,3.2800000000000002
2969,1073,1.6
2972,1073,3.56
2973,1283,4.24
2973,1141,3.92
2973,1433,3.0
2973,1576,2.96
2973,1073,2.64
2976,1332,4.64
2976,1433,2.4
2976,939,2.28
2976,1073,1.1600000000000001
2978,210,4.96
2978,1433,3.48
2978,1073,2.12
2980,1453,4.88
2980,939,4.16
2980,1433,3.48
2980,1073,2.48
2982,1073,4.24
2983,1073,4.04
2987,1073,3.8
2988,1301,2.36
2988,1489,2.04
2988,1073,1.88
2989,1073,4.88
2992,1332,3.76
2992,939,2.48
2992,1073,2.16
2993,1073,2.88
2994,907,4.0
2994,1073,3.12
2995,1269,4.24
2995,1433,3.44
2995,939,3.12
2995,1073,2.24
2999,1073,1.48
3001,1269,3.84
3001,1073,2.2
3002,1434,4.8
3002,1637,4.4399999999999995
3002,1206,3.92
3002,1312,3.7199999999999998
3002,1433,3.48
3002,1624,3.0
3002,1301,2.08
3002,939,1.8399999999999999
3002,1073,1.3599999999999999
3004,1141,2.92
3004,1073,2.12
3008,1073,1.4
3013,1073,4.24
3015,1073,2.48
3017,1073,1.7200000000000002
3018,1433,3.92
3018,1253,3.6
3018,939,3.08
3023,907,4.4399999999999995
3023,1073,3.12
3026,1073,1.88
3027,953,4.04
3027,1320,3.8
3027,71,3.44
3027,1346,2.36
3027,939,2.32
3027,83,2.24
3027,1073,1.2000000000000002
3028,1073,4.68
3029,1141,4.32
3029,1433,2.6
3029,939,1.7999999999999998
3029,1073,1.04
3030,1073,2.0
3032,939,4.92
3032,1332,3.48
3032,1073,3.2
3035,1453,3.84
3035,1548,3.24
3035,1073,1.1600000000000001
3037,1073,4.52
3038,1073,3.6
3039,1073,3.6399999999999997
3042,1332,4.68
3042,1433,4.36
3042,939,4.28
3042,1073,2.72
3043,1332,4.52
3043,1190,4.4399999999999995
3043,1253,4.4
3043,1404,3.6799999999999997
3043,158,3.2
3043,1206,2.88
3043,1141,2.52
3043,939,1.88
3043,1320,1.6800000000000002
3043,1453,1.6400000000000001
3043,1073,1.56
3047,1434,3.24
3047,1073,2.92
3052,939,4.96
3054,820,4.4
3054,553,3.84
3054,907,3.8
3054,269,3.76
3054,71,3.4
3054,101,3.16
3054,1433,2.8
3054,939,2.28
3054,1141,2.2
3054,1308,2.12
3054,1332,1.12
3054,1073,1.08
3056,907,4.64
3056,1359,4.08
3056,1422,3.96
3056,1433,3.8
3056,1301,3.6799999999999997
3056,1141,3.3600000000000003
3056,939,2.88
3056,1073,1.6
3057,71,3.84
3057,1073,1.2799999999999998
3061,1073,3.44
3062,1073,1.3199999999999998
3063,939,4.92
3063,1301,4.48
3063,1141,2.32
3063,1073,1.4
3064,1581,4.4
3064,1073,3.44
3065,1067,4.88
3065,1073,2.96
3065,939,2.24
3066,1332,3.16
3066,1073,1.6
3071,939,3.48
3071,1073,1.8399999999999999
3071,71,1.2000000000000002
3075,939,4.6
3075,1073,4.36
3078,939,3.24
3078,1433,1.2000000000000002
3081,1073,1.6400000000000001
3082,1073,3.6399999999999997
3087,1073,1.3199999999999998
3088,939,2.92
3088,1177,2.8
3088,1332,2.4
3088,1433,2.12
3088,1073,1.04
3089,1073,3.6399999999999997
3093,1073,2.24
3094,932,3.48
3094,1073,3.44
3096,1320,4.68
3096,1637,2.44
3096,1073,2.28
3097,1308,4.68
3097,939,3.96
3097,1141,2.56
3097,1073,1.6800000000000002
3098,1332,2.24
3098,939,1.6
3098,1073,1.3199999999999998
3099,1433,4.64
3099,939,4.52
3099,1141,4.08
3099,1073,2.92
3104,939,4.4
3104,1073,3.3600000000000003
3105,1141,4.96
3105,1073,1.2000000000000002
3107,939,3.76
3107,1073,1.52
3108,1335,4.36
3108,1513,4.16
3108,1433,3.0
3108,1073,1.3199999999999998
3112,1141,2.6
3112,1433,2.24
3112,1073,1.88
3117,1073,2.92
3118,1433,4.24
3118,1141,3.24
3118,1073,2.44
3121,1073,4.32
3121,1433,1.08
3122,939,2.44
3122,1073,1.6
3123,939,4.72
3123,1073,2.88
3124,1433,4.56
3124,939,3.96
3124,1073,2.48
3125,1073,2.64
3128,1073,3.16
3130,63,1.3599999999999999
3130,1073,1.1600000000000001
3131,1073,3.6399999999999997
3133,939,3.52
3133,1073,2.92
3134,1453,4.88
3134,1574,3.88
3134,941,3.56
3134,1054,3.24
3134,1190,2.76
3134,1308,2.48
3134,71,2.28
3134,320,1.88
3134,1506,1.7999999999999998
3134,1433,1.4
3134,1332,1.3599999999999999
3134,1067,1.2400000000000002
3134,1141,1.12
3134,1073,1.08
3135,1308,4.68
3135,1073,4.08
3136,224,3.4
3136,1548,3.04
3136,939,2.8
3136,1073,1.8399999999999999
3137,1433,3.8
3137,1073,2.36
3137,1332,2.04
3139,939,4.4399999999999995
3140,1253,3.2800000000000002
3140,1073,1.2000000000000002
3141,1073,1.3199999999999998
3146,1073,4.76
3147,1308,4.16
3147,907,1.96
3147,1073,1.1600000000000001
3148,1073,1.48
3150,1073,1.44
3151,1073,4.6
3154,1073,4.6
3154,1301,3.04
3154,1433,1.56
3156,1073,1.88
3157,1332,4.72
3157,1637,3.84
3157,1433,3.0
3157,939,2.84
3157,1073,1.3199999999999998
3160,1301,4.96
3160,1433,4.72
3160,1453,2.2
3160,939,2.16
3160,1073,1.56
3162,1073,2.32
3163,1073,4.16
3171,1073,2.48
3173,939,3.6399999999999997
3173,1073,2.88
3174,71,3.88
3174,1073,2.76
3176,939,4.28
3177,1073,3.76
3180,1308,3.88
3180,939,3.48
3180,1301,3.04
3180,1073,1.6800000000000002
3182,1637,4.52
3182,907,4.48
3182,1141,2.8
3182,939,2.52
3182,1073,2.08
3184,1453,2.88
3184,1141,2.68
3184,71,2.4
3184,1073,1.88
3185,1434,4.28
3185,269,4.16
3185,1073,2.24
3186,1312,4.56
3186,1073,1.48
3188,1073,3.52
3189,1073,1.7999999999999998
3190,1308,4.68
3190,1301,4.28
3190,1149,2.68
3190,1376,2.64
3190,917,2.6
3190,907,2.24
3190,939,2.16
3190,1067,1.92
3190,1433,1.6800000000000002
3190,1073,1.44
3193,1637,3.96
3193,1141,1.6
3193,1073,1.12
3196,1073,2.28
3197,1312,4.96
3197,939,4.72
3197,1433,3.48
3197,41,3.0
3197,1548,2.48
3197,1073,1.92
3199,1433,4.2
3199,939,3.48
3199,1073,2.28
3200,939,1.44
3200,1073,1.1600000000000001
3201,1073,3.3200000000000003
3212,1404,3.6
3212,1073,1.8399999999999999
3214,1073,4.0
3216,1073,1.52
3218,1637,3.6799999999999997
3218,1073,1.7999999999999998
3219,1433,3.52
3219,1073,3.44
3220,1574,3.2
3220,1073,3.04
3221,1073,1.12
3222,1073,4.16
3225,1308,4.56
3225,1548,4.28
3225,1073,1.3599999999999999
3226,1073,2.36
3228,71,4.48
3228,1433,4.08
3228,1073,1.92
3230,1434,3.0
3230,1312,2.56
3230,907,2.04
3230,1433,1.52
3230,939,1.2000000000000002
3230,1073,1.12
3231,1073,3.52
3234,71,3.3600000000000003
3234,1141,2.96
3234,1073,2.56
3236,1332,4.6
3236,1067,4.16
3236,1073,2.32
3236,1141,1.2799999999999998
3239,1073,1.12
3240,939,4.84
3240,1332,2.88
3240,907,2.76
3240,1073,2.2
3241,312,4.56
3241,939,3.48
3241,1434,3.3600000000000003
3241,1308,2.92
3241,1073,2.6
3246,1073,2.56
3247,1433,3.92
3247,1073,3.6
3250,1073,4.36
3252,1453,4.48
3252,1141,3.2800000000000002
3252,1073,1.8399999999999999
3254,1404,3.8
3254,1312,3.44
3254,1434,3.04
3254,1067,2.76
3254,1489,2.6
3254,71,2.16
3254,1433,1.6800000000000002
3254,1637,1.56
3254,939,1.44
3254,1073,1.4
3254,210,1.2000000000000002
3255,1073,4.52
3256,269,3.2
3256,939,2.68
3256,1073,1.8399999999999999
3257,1433,3.6399999999999997
3257,1073,3.56
3262,1433,4.72
3262,939,4.28
3262,1301,4.0
3262,1073,3.08
3263,1073,4.92
3265,312,4.92
3265,1453,3.88
3265,1141,2.16
3265,1073,1.6400000000000001
3267,1073,3.52
3270,1073,2.68
3271,939,4.36
3271,1433,2.44
3273,1312,3.88
3273,939,3.4
3273,1433,3.2800000000000002
3273,1073,3.0
3275,1253,4.92
3275,1067,4.64
3275,1308,4.4399999999999995
3275,269,3.04
3275,939,2.68
3275,1073,1.2799999999999998
3276,1489,4.48
3276,71,4.28
3276,1073,3.04
3280,1073,4.0
3282,1433,4.68
3282,939,3.24
3282,1073,1.48
3283,269,3.3600000000000003
3283,1073,3.12
3284,1073,2.08
3285,1269,4.8
3285,1404,3.7199999999999998
3285,1073,1.1600000000000001
3287,158,4.64
3287,1073,1.52
3294,1141,3.12
3294,939,2.96
3294,1433,2.04
3294,1073,1.48
3295,939,4.8
3295,1073,1.6400000000000001
3298,1453,3.16
3298,939,1.7599999999999998
3298,1346,1.6400000000000001
3298,1073,1.3599999999999999
3300,939,4.64
3300,1433,1.6400000000000001
3300,1073,1.1600000000000001
3301,1073,3.52
3302,1434,4.16
3302,1073,3.4
3303,1073,2.08
3309,1073,1.52
3310,1141,4.92
3310,1433,2.8
3310,939,1.8399999999999999
3310,1073,1.6800000000000002
3312,1141,4.4399999999999995
3312,1253,3.8
3312,939,3.16
3312,1433,2.2
3312,1073,1.1600000000000001
3313,907,4.28
3313,1141,3.04
3313,1332,2.8
3313,939,2.52
3313,1073,1.56
3316,1073,4.52
3316,939,2.56
3317,1073,3.12
3325,1073,1.3599999999999999
3326,1141,4.28
3326,71,4.24
3326,1390,3.2
3326,1067,3.04
3326,1073,2.72
3329,1383,4.88
3329,907,4.4399999999999995
3329,939,3.44
3329,1073,1.3199999999999998
3332,1073,3.3200000000000003
3332,939,2.96
3335,1073,1.56
3336,939,4.12
3336,1073,2.84
3338,1073,3.04
3340,1073,1.6800000000000002
3343,1073,2.72
3344,1253,3.6
3344,939,2.28
3344,1073,1.48
3345,1073,1.12
3346,1073,3.6399999999999997
3347,939,3.2
3347,1073,1.7200000000000002
3350,1073,3.2
3353,1141,4.72
3353,1308,4.24
3353,932,3.16
3353,939,3.12
3353,1433,2.6
3353,1073,1.6
3355,1073,2.68
3357,1073,2.68
3358,939,3.92
3358,1433,2.08
3358,71,1.7200000000000002
3358,1073,1.44
3360,1073,2.76
3361,1073,4.6
3362,1342,4.8
3362,1253,4.56
3362,939,2.4
3362,1073,1.6
3364,939,4.6
3364,1073,3.88
3367,1433,3.3200000000000003
3367,1141,3.2800000000000002
3367,907,3.16
3367,1073,1.2000000000000002
3368,1433,3.24
3368,1073,2.08
3369,1073,2.08
3370,1301,4.96
3370,1073,2.48
3374,1433,1.12
3381,1433,2.52
3381,1073,2.4
3383,1489,3.88
3383,939,3.6399999999999997
3383,1141,3.52
3383,1073,1.1600000000000001
3385,1073,4.32
3387,939,4.92
3387,1073,2.96
3389,1073,4.36
3392,939,2.0
3394,1073,1.7200000000000002
3395,1433,3.56
3395,1301,2.28
3395,1332,1.56
3395,1073,1.3599999999999999
3396,1073,1.6
3398,939,4.36
3398,1073,3.2
3399,1073,3.52
3400,1073,4.04
3403,1073,1.88
3404,1489,4.92
3404,1637,4.32
3404,939,3.92
3404,1073,2.68
3405,939,4.8
3405,1433,2.88
3405,1434,1.6
3405,1073,1.4
3406,1073,4.56
3406,1433,2.36
3410,939,3.04
3410,1433,2.2
3410,1073,1.6400000000000001
3412,939,3.88
3412,1073,1.6400000000000001
3414,1073,3.12
3415,1433,4.68
3416,1073,4.56
3416,71,4.4
3419,907,4.8
3419,71,4.64
3419,1433,3.52
3419,1073,3.24
3422,1548,4.84
3422,1141,3.92
3422,1073,1.92
3424,1073,2.76
3426,1073,2.92
3429,1489,4.76
3429,1073,2.16
3431,1067,3.92
3431,939,3.8
3431,1073,2.36
3437,1308,3.84
3437,939,3.12
3437,1073,2.44
3439,1073,4.52
3442,1433,3.48
3443,1574,2.16
3443,1637,1.7599999999999998
3443,939,1.6
3443,1073,1.2400000000000002
3444,1637,4.8
3444,1067,4.76
3444,939,1.92
3444,1073,1.48
3448,1141,4.8
3448,1073,1.6800000000000002
3451,41,4.16
3451,939,2.28
3451,1073,1.12
3453,1073,2.12
3456,939,4.04
3456,1308,3.84
3456,1073,1.7200000000000002
3459,1067,3.48
3459,939,2.2
3459,1073,1.08
3460,1433,3.8
3460,1073,3.16
3461,1073,4.96
3466,1073,1.2799999999999998
3467,1073,1.8399999999999999
3471,1073,1.7599999999999998
3472,939,3.96
3472,1433,1.7200000000000002
3472,1073,1.6400000000000001
3473,1433,4.32
3473,1073,3.2800000000000002
3474,1073,4.76
3478,1346,4.0
3478,71,2.6
3478,1433,2.44
3478,1073,1.08
3479,1206,4.4
3479,939,3.3600000000000003
3479,1073,2.6
3480,1212,4.92
3480,932,4.88
3480,1337,4.48
3480,1141,3.6
3480,907,3.2
3480,1383,2.92
3480,1433,2.8
3480,811,2.28
3480,192,2.2
3480,1253,2.16
3480,939,2.0
3480,1073,1.6800000000000002
3483,1433,3.76
3483,1073,1.96
3485,907,2.36
3485,1054,2.0
3485,939,1.7599999999999998
3485,1073,1.7200000000000002
3486,1073,2.24
3487,811,3.6399999999999997
3487,1141,3.3600000000000003
3487,939,1.92
3487,1073,1.88
3488,1073,2.8
3489,224,3.8
3489,1596,3.0
3489,1433,2.32
3489,63,2.24
3489,939,2.2
3489,1141,1.56
3489,1073,1.3199999999999998
3493,1453,4.04
3493,1301,3.12
3493,939,2.88
3493,1433,2.8
3493,1073,2.76
3497,1141,3.44
3498,1332,2.68
3498,1073,2.2
3499,1073,4.64
3501,71,4.88
3501,1433,3.6
3501,1073,1.2799999999999998
3502,1073,1.4
3507,939,4.84
3507,1073,3.92
3508,1073,1.08
3509,1433,4.28
3509,1073,3.4
3510,1073,2.72
3514,1073,2.52
3521,1141,4.72
3521,1332,3.7199999999999998
3521,907,3.0
3521,1269,2.88
3521,1308,2.84
3521,1312,2.56
3521,939,2.12
3521,1073,1.04
3522,1433,4.56
3522,1073,4.16
3524,939,4.24
3524,1073,3.76
3525,1332,3.3600000000000003
3525,1433,2.04
3525,1073,1.8399999999999999
3526,939,4.76
3526,1073,1.12
3527,1073,4.08
3530,1073,1.04
3531,1073,2.96
3532,1433,2.84
3532,1067,2.76
3532,1073,1.2799999999999998
3535,1548,4.24
3535,1141,2.44
3535,71,2.16
3535,1067,1.6
3535,1433,1.56
3535,1073,1.2799999999999998
3536,1433,4.92
3536,1073,1.3199999999999998
3537,1141,4.84
3537,1073,1.96
3539,1548,4.16
3539,1301,3.2800000000000002
3539,190,2.56
3539,1332,1.88
3539,1073,1.7599999999999998
3542,1073,3.24
3544,1073,2.84
3546,1141,2.2
3546,1332,1.44
3546,1073,1.3199999999999998
3554,1637,1.12
3554,1073,1.08
3556,1073,3.56
3559,1141,4.84
3559,1328,4.76
3559,1489,2.84
3559,939,2.48
3559,1073,2.12
3562,939,3.0
3563,1433,3.76
3563,1073,1.7599999999999998
3564,1312,4.8
3564,1301,3.92
3564,939,3.16
3564,1073,3.04
3566,1434,4.4
3566,939,3.16
3566,1073,2.52
3569,1073,2.44
3571,939,3.76
3571,1073,3.2
3573,71,4.84
3573,939,3.3600000000000003
3573,1308,3.3200000000000003
3573,1433,2.4
3573,1073,1.7200000000000002
3574,1073,3.12
3576,907,2.6
3576,1073,2.4
3578,939,2.24
3578,1073,1.52
3579,1073,2.48
3589,939,3.52
3589,1073,1.2799999999999998
3591,1433,2.76
3591,1548,2.32
3591,1073,1.48
3593,1073,4.52
3594,1269,4.36
3594,1073,4.16
3595,1312,4.48
3595,1073,1.4
3596,1073,4.4399999999999995
3597,1301,4.24
3597,1073,1.96
3599,1073,4.92
3601,1073,1.6
3602,1433,4.68
3602,1332,3.92
3602,1453,2.92
3602,939,2.24
3602,1073,1.04
3604,939,2.12
3606,1073,1.7999999999999998
3607,1073,4.36
3611,939,3.6799999999999997
3611,1073,1.1600000000000001
3612,1073,1.2400000000000002
3614,1548,4.64
3614,1581,3.48
3614,939,1.2400000000000002
3614,1073,1.2000000000000002
3615,1073,2.92
3617,1141,3.12
3617,1073,2.32
3620,939,4.56
3620,1073,1.96
3623,158,4.72
3623,1190,2.76
3623,1301,1.92
3623,1433,1.7200000000000002
3623,1073,1.52
3624,917,4.64
3624,192,3.96
3624,939,3.3600000000000003
3624,1433,2.24
